po_id,po_line_id,po_created_date,vendor_id,erp_sku_code,center_id,ordered_qty,confirmed_qty,promised_delivery_date,po_status,cancelled_qty,last_updated_at
PO000234,001,2025-09-17,V001,ERP-I00007,FC_DONGTAN,216,204,2025-09-24,Closed,12,2025-09-24 02:00:00
PO000257,001,2025-09-17,V001,ERP-I00008,MFC_GANGNAM,192,192,2025-09-24,Closed,0,2025-09-24 02:00:00
PO000320,001,2025-09-17,V001,ERP-I00009,FC_INCHEON,240,227,2025-09-24,Closed,13,2025-09-25 02:00:00
PO000357,001,2025-09-17,V002,ERP-I00010,FC_INCHEON,258,244,2025-09-27,Closed,14,2025-10-02 02:00:00
PO000404,001,2025-09-17,V007,ERP-I00012,MFC_GANGNAM,144,126,2025-10-29,Partial,18,2025-11-01 02:00:00
PO000479,001,2025-09-17,V007,ERP-I00014,MFC_GANGNAM,72,48,2025-10-29,Closed,24,2025-11-16 02:00:00
PO000491,001,2025-09-17,V007,ERP-I00014,FC_DONGTAN,84,58,2025-10-29,Closed,26,2025-11-10 02:00:00
PO000514,001,2025-09-17,V007,ERP-I00015,MFC_GANGNAM,204,153,2025-10-29,Partial,51,2025-11-12 02:00:00
PO000535,001,2025-09-17,V007,ERP-I00015,FC_INCHEON,204,170,2025-10-29,Closed,34,2025-10-30 02:00:00
PO000546,001,2025-09-17,V007,ERP-I00016,MFC_GANGNAM,72,59,2025-10-29,Partial,13,2025-10-27 02:00:00
PO000617,001,2025-09-17,V003,ERP-I00018,MFC_GANGNAM,108,104,2025-09-25,Partial,4,2025-09-27 02:00:00
PO000666,001,2025-09-17,V003,ERP-I00019,FC_DONGTAN,216,204,2025-09-25,Partial,12,2025-09-24 02:00:00
PO000692,001,2025-09-17,V003,ERP-I00020,MFC_GANGNAM,96,90,2025-09-25,Closed,6,2025-09-25 02:00:00
PO000766,001,2025-09-17,V004,ERP-I00022,MFC_GANGNAM,96,91,2025-09-29,Partial,5,2025-10-04 02:00:00
PO000837,001,2025-09-17,V004,ERP-I00024,MFC_GANGNAM,120,95,2025-09-29,Open,25,2025-10-01 02:00:00
PO000861,001,2025-09-17,V004,ERP-I00024,FC_INCHEON,144,125,2025-09-29,Closed,19,2025-10-05 02:00:00
PO000884,001,2025-09-17,V004,ERP-I00025,FC_DONGTAN,144,129,2025-09-29,Closed,15,2025-09-29 02:00:00
PO000909,001,2025-09-17,V005,ERP-I00026,MFC_GANGNAM,120,116,2025-09-23,Closed,4,2025-09-24 02:00:00
PO000969,001,2025-09-17,V004,ERP-I00027,FC_INCHEON,162,143,2025-09-29,Closed,19,2025-09-29 02:00:00
PO001044,001,2025-09-17,V005,ERP-I00029,FC_INCHEON,78,73,2025-09-23,Partial,5,2025-09-22 02:00:00
PO001082,001,2025-09-17,V004,ERP-I00030,FC_INCHEON,96,85,2025-09-29,Partial,11,2025-10-08 02:00:00
PO001105,001,2025-09-17,V005,ERP-I00031,FC_DONGTAN,240,240,2025-09-23,Closed,0,2025-09-25 02:00:00
PO001117,001,2025-09-17,V005,ERP-I00031,FC_INCHEON,156,149,2025-09-23,Closed,7,2025-09-22 02:00:00
PO001141,001,2025-09-17,V008,ERP-I00032,FC_DONGTAN,222,201,2025-10-22,Closed,21,2025-10-22 02:00:00
PO001150,001,2025-09-17,V008,ERP-I00032,FC_INCHEON,168,132,2025-10-22,Partial,36,2025-10-26 02:00:00
PO001173,001,2025-09-17,V009,ERP-I00033,FC_DONGTAN,66,65,2025-10-11,Closed,1,2025-10-20 02:00:00
PO001216,001,2025-09-17,V008,ERP-I00034,FC_INCHEON,144,131,2025-10-22,Partial,13,2025-10-24 02:00:00
PO001229,001,2025-09-17,V009,ERP-I00035,MFC_GANGNAM,48,46,2025-10-11,Closed,2,2025-10-14 02:00:00
PO001241,001,2025-09-17,V009,ERP-I00035,FC_DONGTAN,48,48,2025-10-11,Closed,0,2025-10-20 02:00:00
PO001290,001,2025-09-17,V009,ERP-I00036,FC_INCHEON,66,62,2025-10-11,Partial,4,2025-10-13 02:00:00
PO001312,001,2025-09-17,V009,ERP-I00037,FC_DONGTAN,108,105,2025-10-11,Closed,3,2025-10-10 02:00:00
PO001349,001,2025-09-17,V009,ERP-I00038,FC_DONGTAN,72,72,2025-10-11,Closed,0,2025-10-20 02:00:00
PO001373,001,2025-09-17,V005,ERP-I00039,MFC_GANGNAM,72,68,2025-09-23,Partial,4,2025-09-23 02:00:00
PO001433,001,2025-09-17,V005,ERP-I00040,FC_INCHEON,48,47,2025-09-23,Partial,1,2025-09-22 02:00:00
PO000011,001,2025-10-13,V006,ERP-I00001,MFC_GANGNAM,66,54,2025-11-10,Closed,12,2025-11-28 02:00:00
PO000059,001,2025-10-13,V002,ERP-I00002,FC_DONGTAN,168,161,2025-10-23,Closed,7,2025-10-25 02:00:00
PO000107,001,2025-10-13,V002,ERP-I00003,FC_INCHEON,162,153,2025-10-23,Closed,9,2025-10-25 02:00:00
PO000176,001,2025-10-13,V001,ERP-I00005,FC_INCHEON,228,218,2025-10-20,Closed,10,2025-10-20 02:00:00
PO000187,001,2025-10-13,V002,ERP-I00006,MFC_GANGNAM,180,168,2025-10-23,Partial,12,2025-10-27 02:00:00
PO000258,001,2025-10-13,V001,ERP-I00008,MFC_GANGNAM,186,186,2025-10-20,Partial,0,2025-10-22 02:00:00
PO000296,001,2025-10-13,V001,ERP-I00009,MFC_GANGNAM,192,188,2025-10-20,Closed,4,2025-10-29 02:00:00
PO000358,001,2025-10-13,V002,ERP-I00010,FC_INCHEON,192,183,2025-10-23,Partial,9,2025-10-27 02:00:00
PO000371,001,2025-10-13,V003,ERP-I00011,MFC_GANGNAM,48,48,2025-10-21,Partial,0,2025-10-23 02:00:00
PO000405,001,2025-10-13,V007,ERP-I00012,MFC_GANGNAM,168,0,2025-11-24,Cancelled,168,2025-10-14 00:00:00
PO000515,001,2025-10-13,V007,ERP-I00015,MFC_GANGNAM,216,138,2025-11-24,Partial,78,2025-11-21 02:00:00
PO000526,001,2025-10-13,V007,ERP-I00015,FC_DONGTAN,372,292,2025-11-24,Partial,80,2025-12-03 02:00:00
PO000536,001,2025-10-13,V007,ERP-I00015,FC_INCHEON,252,218,2025-11-24,Partial,34,2025-12-17 02:00:00
PO000547,001,2025-10-13,V007,ERP-I00016,MFC_GANGNAM,72,56,2025-11-24,Partial,16,2025-12-21 02:00:00
PO000595,001,2025-10-13,V007,ERP-I00017,FC_DONGTAN,192,155,2025-11-24,Partial,37,2025-12-19 02:00:00
PO000667,001,2025-10-13,V003,ERP-I00019,FC_DONGTAN,216,204,2025-10-21,Partial,12,2025-10-22 02:00:00
PO000693,001,2025-10-13,V003,ERP-I00020,MFC_GANGNAM,72,72,2025-10-21,Closed,0,2025-10-23 02:00:00
PO000793,001,2025-10-13,V004,ERP-I00022,FC_INCHEON,120,110,2025-10-25,Partial,10,2025-11-05 02:00:00
PO000838,001,2025-10-13,V004,ERP-I00024,MFC_GANGNAM,126,107,2025-10-25,Partial,19,2025-10-29 02:00:00
PO000873,001,2025-10-13,V004,ERP-I00025,MFC_GANGNAM,96,80,2025-10-25,Closed,16,2025-10-25 02:00:00
PO000898,001,2025-10-13,V004,ERP-I00025,FC_INCHEON,96,90,2025-10-25,Closed,6,2025-10-31 02:00:00
PO000910,001,2025-10-13,V005,ERP-I00026,MFC_GANGNAM,84,82,2025-10-19,Partial,2,2025-10-18 02:00:00
PO000923,001,2025-10-13,V005,ERP-I00026,FC_DONGTAN,180,171,2025-10-19,Closed,9,2025-10-22 02:00:00
PO001007,001,2025-10-13,V004,ERP-I00028,FC_INCHEON,180,175,2025-10-25,Closed,5,2025-10-28 02:00:00
PO001057,001,2025-10-13,V004,ERP-I00030,MFC_GANGNAM,72,58,2025-10-25,Closed,14,2025-10-29 02:00:00
PO001096,001,2025-10-13,V005,ERP-I00031,MFC_GANGNAM,156,147,2025-10-19,Closed,9,2025-10-19 02:00:00
PO001106,001,2025-10-13,V005,ERP-I00031,FC_DONGTAN,204,200,2025-10-19,Closed,4,2025-10-29 02:00:00
PO001163,001,2025-10-13,V009,ERP-I00033,MFC_GANGNAM,42,41,2025-11-06,Closed,1,2025-11-13 02:00:00
PO001194,001,2025-10-13,V008,ERP-I00034,MFC_GANGNAM,144,120,2025-11-17,Closed,24,2025-11-21 02:00:00
PO001206,001,2025-10-13,V008,ERP-I00034,FC_DONGTAN,192,162,2025-11-17,Closed,30,2025-11-23 02:00:00
PO001279,001,2025-10-13,V009,ERP-I00036,FC_DONGTAN,78,78,2025-11-06,Closed,0,2025-11-20 02:00:00
PO001313,001,2025-10-13,V009,ERP-I00037,FC_DONGTAN,126,124,2025-11-06,Closed,2,2025-11-19 02:00:00
PO001399,001,2025-10-13,V005,ERP-I00039,FC_INCHEON,96,96,2025-10-19,Closed,0,2025-10-20 02:00:00
PO001434,001,2025-10-13,V005,ERP-I00040,FC_INCHEON,48,45,2025-10-19,Closed,3,2025-10-18 02:00:00
PO000035,001,2025-10-14,V006,ERP-I00001,FC_INCHEON,84,81,2025-11-11,Closed,3,2025-11-18 02:00:00
PO000048,001,2025-10-14,V002,ERP-I00002,MFC_GANGNAM,120,107,2025-10-24,Partial,13,2025-10-24 02:00:00
PO000071,001,2025-10-14,V002,ERP-I00002,FC_INCHEON,120,114,2025-10-24,Closed,6,2025-10-28 02:00:00
PO000083,001,2025-10-14,V002,ERP-I00003,MFC_GANGNAM,156,140,2025-10-24,Partial,16,2025-11-01 02:00:00
PO000095,001,2025-10-14,V002,ERP-I00003,FC_DONGTAN,246,238,2025-10-24,Partial,8,2025-10-30 02:00:00
PO000165,001,2025-10-14,V001,ERP-I00005,FC_DONGTAN,288,277,2025-10-21,Closed,11,2025-10-23 02:00:00
PO000210,001,2025-10-14,V002,ERP-I00006,FC_INCHEON,198,176,2025-10-24,Closed,22,2025-10-30 02:00:00
PO000223,001,2025-10-14,V001,ERP-I00007,MFC_GANGNAM,120,114,2025-10-21,Closed,6,2025-10-22 02:00:00
PO000283,001,2025-10-14,V001,ERP-I00008,FC_INCHEON,264,251,2025-10-21,Partial,13,2025-10-21 02:00:00
PO000309,001,2025-10-14,V001,ERP-I00009,FC_DONGTAN,384,368,2025-10-21,Closed,16,2025-10-20 02:00:00
PO000332,001,2025-10-14,V002,ERP-I00010,MFC_GANGNAM,174,141,2025-10-24,Partial,33,2025-11-01 02:00:00
PO000442,001,2025-10-14,V003,ERP-I00013,MFC_GANGNAM,96,94,2025-10-22,Closed,2,2025-10-23 02:00:00
PO000455,001,2025-10-14,V003,ERP-I00013,FC_DONGTAN,162,162,2025-10-22,Closed,0,2025-10-21 02:00:00
PO000468,001,2025-10-14,V003,ERP-I00013,FC_INCHEON,114,110,2025-10-22,Closed,4,2025-10-21 02:00:00
PO000480,001,2025-10-14,V007,ERP-I00014,MFC_GANGNAM,72,62,2025-11-25,Partial,10,2025-12-16 02:00:00
PO000571,001,2025-10-14,V007,ERP-I00016,FC_INCHEON,72,44,2025-11-25,Partial,28,2025-12-21 02:00:00
PO000583,001,2025-10-14,V007,ERP-I00017,MFC_GANGNAM,120,99,2025-11-25,Closed,21,2025-12-08 02:00:00
PO000631,001,2025-10-14,V003,ERP-I00018,FC_DONGTAN,180,180,2025-10-22,Closed,0,2025-10-24 02:00:00
PO000643,001,2025-10-14,V003,ERP-I00018,FC_INCHEON,120,119,2025-10-22,Closed,1,2025-10-21 02:00:00
PO000705,001,2025-10-14,V003,ERP-I00020,FC_DONGTAN,144,135,2025-10-22,Partial,9,2025-10-23 02:00:00
PO000717,001,2025-10-14,V003,ERP-I00020,FC_INCHEON,96,93,2025-10-22,Closed,3,2025-10-24 02:00:00
PO000730,001,2025-10-14,V005,ERP-I00021,MFC_GANGNAM,144,138,2025-10-20,Closed,6,2025-10-22 02:00:00
PO000741,001,2025-10-14,V005,ERP-I00021,FC_DONGTAN,240,239,2025-10-20,Closed,1,2025-10-19 02:00:00
PO000780,001,2025-10-14,V004,ERP-I00022,FC_DONGTAN,144,130,2025-10-26,Partial,14,2025-10-30 02:00:00
PO000815,001,2025-10-14,V004,ERP-I00023,FC_DONGTAN,246,209,2025-10-26,Partial,37,2025-11-01 02:00:00
PO000826,001,2025-10-14,V004,ERP-I00023,FC_INCHEON,162,156,2025-10-26,Closed,6,2025-10-26 02:00:00
PO000850,001,2025-10-14,V004,ERP-I00024,FC_DONGTAN,192,180,2025-10-26,Partial,12,2025-10-28 02:00:00
PO000862,001,2025-10-14,V004,ERP-I00024,FC_INCHEON,138,115,2025-10-26,Partial,23,2025-10-30 02:00:00
PO000885,001,2025-10-14,V004,ERP-I00025,FC_DONGTAN,144,125,2025-10-26,Closed,19,2025-10-26 02:00:00
PO000935,001,2025-10-14,V005,ERP-I00026,FC_INCHEON,108,104,2025-10-20,Closed,4,2025-10-22 02:00:00
PO000958,001,2025-10-14,V004,ERP-I00027,FC_DONGTAN,270,245,2025-10-26,Partial,25,2025-10-25 02:00:00
PO000970,001,2025-10-14,V004,ERP-I00027,FC_INCHEON,216,177,2025-10-26,Closed,39,2025-11-05 02:00:00
PO001032,001,2025-10-14,V005,ERP-I00029,FC_DONGTAN,108,105,2025-10-20,Closed,3,2025-10-21 02:00:00
PO001070,001,2025-10-14,V004,ERP-I00030,FC_DONGTAN,120,108,2025-10-26,Partial,12,2025-10-25 02:00:00
PO001151,001,2025-10-14,V008,ERP-I00032,FC_INCHEON,168,156,2025-11-18,Partial,12,2025-11-28 02:00:00
PO001326,001,2025-10-14,V009,ERP-I00037,FC_INCHEON,72,69,2025-11-07,Closed,3,2025-11-15 02:00:00
PO001361,001,2025-10-14,V009,ERP-I00038,FC_INCHEON,42,41,2025-11-07,Partial,1,2025-11-22 02:00:00
PO001412,001,2025-10-14,V005,ERP-I00040,MFC_GANGNAM,48,47,2025-10-20,Partial,1,2025-10-22 02:00:00
PO001423,001,2025-10-14,V005,ERP-I00040,FC_DONGTAN,72,70,2025-10-20,Open,2,2025-10-22 02:00:00
PO000131,001,2025-10-15,V006,ERP-I00004,FC_DONGTAN,312,277,2025-11-12,Partial,35,2025-11-17 02:00:00
PO000142,001,2025-10-15,V006,ERP-I00004,FC_INCHEON,216,179,2025-11-12,Closed,37,2025-11-24 02:00:00
PO000153,001,2025-10-15,V001,ERP-I00005,MFC_GANGNAM,162,153,2025-10-22,Partial,9,2025-10-21 02:00:00
PO000198,001,2025-10-15,V002,ERP-I00006,FC_DONGTAN,366,290,2025-10-25,Closed,76,2025-10-25 02:00:00
PO000270,001,2025-10-15,V001,ERP-I00008,FC_DONGTAN,390,380,2025-10-22,Closed,10,2025-10-22 02:00:00
PO000345,001,2025-10-15,V002,ERP-I00010,FC_DONGTAN,384,329,2025-10-25,Partial,55,2025-10-26 02:00:00
PO000384,001,2025-10-15,V003,ERP-I00011,FC_DONGTAN,90,85,2025-10-23,Closed,5,2025-10-25 02:00:00
PO000416,001,2025-10-15,V007,ERP-I00012,FC_DONGTAN,312,209,2025-11-26,Partial,103,2025-11-28 02:00:00
PO000429,001,2025-10-15,V007,ERP-I00012,FC_INCHEON,216,141,2025-11-26,Partial,75,2025-12-01 02:00:00
PO000503,001,2025-10-15,V007,ERP-I00014,FC_INCHEON,72,44,2025-11-26,Partial,28,2025-12-18 02:00:00
PO000605,001,2025-10-15,V007,ERP-I00017,FC_INCHEON,168,101,2025-11-26,Partial,67,2025-12-01 02:00:00
PO000618,001,2025-10-15,V003,ERP-I00018,MFC_GANGNAM,108,102,2025-10-23,Closed,6,2025-10-23 02:00:00
PO000655,001,2025-10-15,V003,ERP-I00019,MFC_GANGNAM,120,116,2025-10-23,Partial,4,2025-10-25 02:00:00
PO000680,001,2025-10-15,V003,ERP-I00019,FC_INCHEON,120,115,2025-10-23,Partial,5,2025-10-25 02:00:00
PO000754,001,2025-10-15,V005,ERP-I00021,FC_INCHEON,174,170,2025-10-21,Closed,4,2025-10-23 02:00:00
PO000767,001,2025-10-15,V004,ERP-I00022,MFC_GANGNAM,96,79,2025-10-27,Closed,17,2025-11-05 02:00:00
PO000803,001,2025-10-15,V004,ERP-I00023,MFC_GANGNAM,144,139,2025-10-27,Partial,5,2025-10-31 02:00:00
PO000982,001,2025-10-15,V004,ERP-I00028,MFC_GANGNAM,132,105,2025-10-27,Partial,27,2025-11-03 02:00:00
PO000994,001,2025-10-15,V004,ERP-I00028,FC_DONGTAN,264,245,2025-10-27,Closed,19,2025-10-30 02:00:00
PO001019,001,2025-10-15,V005,ERP-I00029,MFC_GANGNAM,60,56,2025-10-21,Closed,4,2025-10-21 02:00:00
PO001045,001,2025-10-15,V005,ERP-I00029,FC_INCHEON,78,74,2025-10-21,Partial,4,2025-10-22 02:00:00
PO001083,001,2025-10-15,V004,ERP-I00030,FC_INCHEON,72,64,2025-10-27,Partial,8,2025-10-31 02:00:00
PO001118,001,2025-10-15,V005,ERP-I00031,FC_INCHEON,144,140,2025-10-21,Closed,4,2025-10-23 02:00:00
PO001129,001,2025-10-15,V008,ERP-I00032,MFC_GANGNAM,132,105,2025-11-19,Partial,27,2025-12-03 02:00:00
PO001174,001,2025-10-15,V009,ERP-I00033,FC_DONGTAN,60,56,2025-11-08,Closed,4,2025-11-15 02:00:00
PO001186,001,2025-10-15,V009,ERP-I00033,FC_INCHEON,42,39,2025-11-08,Closed,3,2025-11-14 02:00:00
PO001217,001,2025-10-15,V008,ERP-I00034,FC_INCHEON,168,159,2025-11-19,Partial,9,2025-11-18 02:00:00
PO001230,001,2025-10-15,V009,ERP-I00035,MFC_GANGNAM,48,46,2025-11-08,Closed,2,2025-11-23 02:00:00
PO001242,001,2025-10-15,V009,ERP-I00035,FC_DONGTAN,72,68,2025-11-08,Partial,4,2025-11-14 02:00:00
PO001254,001,2025-10-15,V009,ERP-I00035,FC_INCHEON,48,48,2025-11-08,Partial,0,2025-11-19 02:00:00
PO001267,001,2025-10-15,V009,ERP-I00036,MFC_GANGNAM,54,53,2025-11-08,Closed,1,2025-11-22 02:00:00
PO001291,001,2025-10-15,V009,ERP-I00036,FC_INCHEON,54,53,2025-11-08,Closed,1,2025-11-13 02:00:00
PO001338,001,2025-10-15,V009,ERP-I00038,MFC_GANGNAM,42,41,2025-11-08,Closed,1,2025-11-14 02:00:00
PO001350,001,2025-10-15,V009,ERP-I00038,FC_DONGTAN,72,70,2025-11-08,Partial,2,2025-11-10 02:00:00
PO001374,001,2025-10-15,V005,ERP-I00039,MFC_GANGNAM,66,64,2025-10-21,Closed,2,2025-10-23 02:00:00
PO001387,001,2025-10-15,V005,ERP-I00039,FC_DONGTAN,114,114,2025-10-21,Partial,0,2025-10-22 02:00:00
PO000049,001,2025-11-10,V002,ERP-I00002,MFC_GANGNAM,120,111,2025-11-20,Partial,9,2025-11-22 02:00:00
PO000096,001,2025-11-10,V002,ERP-I00003,FC_DONGTAN,276,220,2025-11-20,Closed,56,2025-11-20 02:00:00
PO000119,001,2025-11-10,V006,ERP-I00004,MFC_GANGNAM,192,171,2025-12-08,Partial,21,2025-12-22 02:00:00
PO000132,001,2025-11-10,V006,ERP-I00004,FC_DONGTAN,348,293,2025-12-08,Partial,55,2025-12-08 02:00:00
PO000154,001,2025-11-10,V001,ERP-I00005,MFC_GANGNAM,192,184,2025-11-17,Closed,8,2025-11-16 02:00:00
PO000166,001,2025-11-10,V001,ERP-I00005,FC_DONGTAN,372,371,2025-11-17,Partial,1,2025-11-19 02:00:00
PO000177,001,2025-11-10,V001,ERP-I00005,FC_INCHEON,228,221,2025-11-17,Closed,7,2025-11-18 02:00:00
PO000188,001,2025-11-10,V002,ERP-I00006,MFC_GANGNAM,204,192,2025-11-20,Closed,12,2025-11-21 02:00:00
PO000211,001,2025-11-10,V002,ERP-I00006,FC_INCHEON,246,208,2025-11-20,Partial,38,2025-12-01 02:00:00
PO000271,001,2025-11-10,V001,ERP-I00008,FC_DONGTAN,414,401,2025-11-17,Partial,13,2025-11-17 02:00:00
PO000396,001,2025-11-10,V003,ERP-I00011,FC_INCHEON,48,47,2025-11-18,Closed,1,2025-11-17 02:00:00
PO000430,001,2025-11-10,V007,ERP-I00012,FC_INCHEON,168,102,2025-12-22,Open,66,2025-11-11 00:00:00
PO000456,001,2025-11-10,V003,ERP-I00013,FC_DONGTAN,150,144,2025-11-18,Closed,6,2025-11-19 02:00:00
PO000481,001,2025-11-10,V007,ERP-I00014,MFC_GANGNAM,72,59,2025-12-22,Closed,13,2025-12-26 02:00:00
PO000560,001,2025-11-10,V007,ERP-I00016,FC_DONGTAN,96,64,2025-12-22,Partial,32,2025-12-25 02:00:00
PO000668,001,2025-11-10,V003,ERP-I00019,FC_DONGTAN,192,189,2025-11-18,Closed,3,2025-11-19 02:00:00
PO000681,001,2025-11-10,V003,ERP-I00019,FC_INCHEON,144,143,2025-11-18,Closed,1,2025-11-24 02:00:00
PO000742,001,2025-11-10,V005,ERP-I00021,FC_DONGTAN,258,249,2025-11-16,Closed,9,2025-11-18 02:00:00
PO000781,001,2025-11-10,V004,ERP-I00022,FC_DONGTAN,192,161,2025-11-22,Closed,31,2025-11-29 02:00:00
PO000804,001,2025-11-10,V004,ERP-I00023,MFC_GANGNAM,138,128,2025-11-22,Partial,10,2025-11-25 02:00:00
PO000851,001,2025-11-10,V004,ERP-I00024,FC_DONGTAN,186,158,2025-11-22,Partial,28,2025-11-24 02:00:00
PO000863,001,2025-11-10,V004,ERP-I00024,FC_INCHEON,150,134,2025-11-22,Partial,16,2025-11-30 02:00:00
PO000886,001,2025-11-10,V004,ERP-I00025,FC_DONGTAN,144,120,2025-11-22,Closed,24,2025-11-28 02:00:00
PO000948,001,2025-11-10,V004,ERP-I00027,MFC_GANGNAM,180,164,2025-11-22,Partial,16,2025-11-29 02:00:00
PO001046,001,2025-11-10,V005,ERP-I00029,FC_INCHEON,72,70,2025-11-16,Partial,2,2025-11-17 02:00:00
PO001119,001,2025-11-10,V005,ERP-I00031,FC_INCHEON,180,178,2025-11-16,Partial,2,2025-11-15 02:00:00
PO001142,001,2025-11-10,V008,ERP-I00032,FC_DONGTAN,210,175,2025-12-15,Closed,35,2025-12-26 02:00:00
PO001218,001,2025-11-10,V008,ERP-I00034,FC_INCHEON,144,136,2025-12-15,Closed,8,2025-12-13 02:00:00
PO001327,001,2025-11-10,V009,ERP-I00037,FC_INCHEON,72,71,2025-12-04,Closed,1,2025-12-15 02:00:00
PO001339,001,2025-11-10,V009,ERP-I00038,MFC_GANGNAM,36,34,2025-12-04,Closed,2,2025-12-14 02:00:00
PO001375,001,2025-11-10,V005,ERP-I00039,MFC_GANGNAM,78,78,2025-11-16,Closed,0,2025-11-16 02:00:00
PO001400,001,2025-11-10,V005,ERP-I00039,FC_INCHEON,84,83,2025-11-16,Partial,1,2025-11-18 02:00:00
PO001435,001,2025-11-10,V005,ERP-I00040,FC_INCHEON,72,71,2025-11-16,Closed,1,2025-11-15 02:00:00
PO000024,001,2025-11-11,V006,ERP-I00001,FC_DONGTAN,138,110,2025-12-09,Closed,28,2025-12-20 02:00:00
PO000143,001,2025-11-11,V006,ERP-I00004,FC_INCHEON,216,183,2025-12-09,Partial,33,2025-12-24 02:00:00
PO000199,001,2025-11-11,V002,ERP-I00006,FC_DONGTAN,366,356,2025-11-21,Partial,10,2025-11-20 02:00:00
PO000224,001,2025-11-11,V001,ERP-I00007,MFC_GANGNAM,120,116,2025-11-18,Closed,4,2025-11-17 02:00:00
PO000235,001,2025-11-11,V001,ERP-I00007,FC_DONGTAN,216,210,2025-11-18,Partial,6,2025-11-20 02:00:00
PO000247,001,2025-11-11,V001,ERP-I00007,FC_INCHEON,192,188,2025-11-18,Closed,4,2025-11-24 02:00:00
PO000284,001,2025-11-11,V001,ERP-I00008,FC_INCHEON,234,233,2025-11-18,Closed,1,2025-11-18 02:00:00
PO000310,001,2025-11-11,V001,ERP-I00009,FC_DONGTAN,336,336,2025-11-18,Closed,0,2025-11-17 02:00:00
PO000321,001,2025-11-11,V001,ERP-I00009,FC_INCHEON,240,237,2025-11-18,Closed,3,2025-11-19 02:00:00
PO000346,001,2025-11-11,V002,ERP-I00010,FC_DONGTAN,354,281,2025-11-21,Partial,73,2025-12-01 02:00:00
PO000359,001,2025-11-11,V002,ERP-I00010,FC_INCHEON,252,207,2025-11-21,Closed,45,2025-12-01 02:00:00
PO000385,001,2025-11-11,V003,ERP-I00011,FC_DONGTAN,78,75,2025-11-19,Closed,3,2025-11-19 02:00:00
PO000406,001,2025-11-11,V007,ERP-I00012,MFC_GANGNAM,192,122,2025-12-23,Open,70,2025-11-12 00:00:00
PO000417,001,2025-11-11,V007,ERP-I00012,FC_DONGTAN,288,238,2025-12-23,Open,50,2025-11-12 00:00:00
PO000443,001,2025-11-11,V003,ERP-I00013,MFC_GANGNAM,90,89,2025-11-19,Closed,1,2025-11-21 02:00:00
PO000469,001,2025-11-11,V003,ERP-I00013,FC_INCHEON,102,99,2025-11-19,Closed,3,2025-11-20 02:00:00
PO000492,001,2025-11-11,V007,ERP-I00014,FC_DONGTAN,96,83,2025-12-23,Open,13,2025-11-12 00:00:00
PO000504,001,2025-11-11,V007,ERP-I00014,FC_INCHEON,72,57,2025-12-23,Partial,15,2025-12-28 02:00:00
PO000516,001,2025-11-11,V007,ERP-I00015,MFC_GANGNAM,216,188,2025-12-23,Closed,28,2025-12-23 02:00:00
PO000527,001,2025-11-11,V007,ERP-I00015,FC_DONGTAN,324,188,2025-12-23,Open,136,2025-11-12 00:00:00
PO000537,001,2025-11-11,V007,ERP-I00015,FC_INCHEON,216,171,2025-12-23,Open,45,2025-11-12 00:00:00
PO000548,001,2025-11-11,V007,ERP-I00016,MFC_GANGNAM,72,52,2025-12-23,Open,20,2025-11-12 00:00:00
PO000584,001,2025-11-11,V007,ERP-I00017,MFC_GANGNAM,120,103,2025-12-23,Open,17,2025-11-12 00:00:00
PO000606,001,2025-11-11,V007,ERP-I00017,FC_INCHEON,144,84,2025-12-23,Partial,60,2025-12-31 02:00:00
PO000656,001,2025-11-11,V003,ERP-I00019,MFC_GANGNAM,108,104,2025-11-19,Closed,4,2025-11-20 02:00:00
PO000694,001,2025-11-11,V003,ERP-I00020,MFC_GANGNAM,96,94,2025-11-19,Closed,2,2025-11-25 02:00:00
PO000706,001,2025-11-11,V003,ERP-I00020,FC_DONGTAN,144,136,2025-11-19,Partial,8,2025-11-18 02:00:00
PO000718,001,2025-11-11,V003,ERP-I00020,FC_INCHEON,96,90,2025-11-19,Closed,6,2025-11-20 02:00:00
PO000755,001,2025-11-11,V005,ERP-I00021,FC_INCHEON,144,141,2025-11-17,Partial,3,2025-11-19 02:00:00
PO000768,001,2025-11-11,V004,ERP-I00022,MFC_GANGNAM,96,84,2025-11-23,Partial,12,2025-11-23 02:00:00
PO000936,001,2025-11-11,V005,ERP-I00026,FC_INCHEON,120,113,2025-11-17,Closed,7,2025-11-24 02:00:00
PO000971,001,2025-11-11,V004,ERP-I00027,FC_INCHEON,222,178,2025-11-23,Closed,44,2025-11-23 02:00:00
PO000983,001,2025-11-11,V004,ERP-I00028,MFC_GANGNAM,132,109,2025-11-23,Partial,23,2025-11-23 02:00:00
PO000995,001,2025-11-11,V004,ERP-I00028,FC_DONGTAN,312,244,2025-11-23,Partial,68,2025-11-27 02:00:00
PO001008,001,2025-11-11,V004,ERP-I00028,FC_INCHEON,168,145,2025-11-23,Partial,23,2025-11-28 02:00:00
PO001020,001,2025-11-11,V005,ERP-I00029,MFC_GANGNAM,72,70,2025-11-17,Closed,2,2025-11-19 02:00:00
PO001084,001,2025-11-11,V004,ERP-I00030,FC_INCHEON,72,62,2025-11-23,Closed,10,2025-11-25 02:00:00
PO001130,001,2025-11-11,V008,ERP-I00032,MFC_GANGNAM,150,125,2025-12-16,Partial,25,2025-12-16 02:00:00
